60157513,54.6726494,-1.2345443,,
60157945,54.6775143,-1.2209032,,
60157946,54.6841870,-1.2395592,,
75549593,54.7707849,-1.5721287,,
249383084,54.8469924,-2.0557108,,
252932632,55.0085528,-1.5955707,,
266508158,56.3897121,-3.4339685,,
267041741,56.0315901,-3.3601528,,
267412988,54.7621722,-1.6033494,,
267860464,56.3815067,-3.4354130,,
269197781,56.0289740,-3.3657284,,
269202679,56.0317458,-3.3678170,,
269237333,56.3901000,-3.4813498,,
269237578,56.3940058,-3.4437077,Boomerang,
269254217,54.6767395,-1.2452825,,
269254219,54.6769553,-1.2437142,,
269486041,54.7665257,-1.4410379,,
269984402,56.4041205,-3.4464525,,
270777212,56.4103091,-3.4613983,,
276713193,56.0363827,-5.4327910,,
286987443,55.0468733,-1.4614422,Churchill Playing Fields,
291646255,54.9756064,-1.8196589,,
291855943,55.5379761,-5.1217618,,
291856425,55.5360819,-5.1239934,,
292976776,55.8677898,-4.2865345,,
293712168,54.5935166,-1.0495676,,
298844030,55.8236041,-4.3981421,,
304622633,57.0067293,-3.3946805,,
308820541,55.1061742,-1.5820929,East Hartford Playground,
308823222,55.1754907,-1.5158178,,
309430223,54.7531033,-1.6172535,Meadowfield New Park play area,
313311964,55.2103492,-6.2465133,,
315050697,55.8345698,-4.3285398,,
317344058,54.9681804,-1.7889949,,
318674721,54.8379723,-1.5936254,West avenue Play Area,
322089430,55.1192342,-1.5813101,Humford Mill Country Park,
330681064,60.1385554,-1.2662925,,
336101084,56.0625917,-3.2239449,,
339401139,57.3965496,-5.4997321,,
339846275,57.3895922,-5.5947795,,
344558167,54.9863433,-1.5426989,,
350089618,55.9541989,-3.1094939,,
350503422,56.4426651,-2.8846781,,
350678821,54.9733046,-2.4638702,,
354031185,54.6378318,-3.5402507,,
355911105,57.4052250,-5.4820996,,
357623841,57.2826860,-5.7161742,,
360336975,57.3274657,-2.3380410,Hoodles Play Barn,
360394587,54.7013305,-1.6082616,,
360394590,54.7005282,-1.6055620,,
370098510,55.8571256,-3.1692208,,
370192329,55.6513466,-2.2575542,Home Park,
370192330,55.6494212,-2.2562723,Leet Green,
370335919,55.6555591,-2.2601088,,
385221001,56.0334686,-3.3709802,,
385231666,56.0307258,-3.3698883,,
389021619,54.8659907,-1.3632185,,
389957553,54.8780463,-1.4815141,,
393339172,54.8051846,-1.6330888,,
394008626,56.0366440,-3.3517980,,
395633101,56.0401035,-3.3573204,,
395633530,56.0400132,-3.3557550,,
403799306,55.9791200,-3.1777471,,
403834032,55.8474907,-4.1788949,,
412143225,56.0395938,-3.3577297,,
413995360,56.4457946,-2.8738567,,
415143527,57.0682267,-4.8019458,,
415718891,57.1412927,-4.6863337,,
415963635,55.8362193,-4.5034645,,
416457737,55.9694895,-3.6092548,,
417657054,56.0436838,-3.3407411,,
417687197,56.0611825,-2.7787085,,
418875169,54.7871759,-1.5906237,,
419027863,56.1164123,-3.1581325,,
421722954,57.6049918,-5.3002178,,
425728396,57.4735463,-4.2100034,,
425729304,57.5699115,-4.1767607,,
425729471,57.5663902,-4.1734390,,
426961016,54.8185198,-1.7319889,Deneside,
430383227,56.4193564,-5.4705417,,
432737432,57.5475627,-4.5423135,,
444792314,55.6609156,-4.4423235,,
448496431,55.9720435,-3.6078519,,
451131734,55.1319058,-1.5159149,,
453270392,56.3247141,-4.3292542,,
457360529,58.1534629,-5.2404831,Lochinver play park,
457692287,58.1533795,-5.2478731,,
461995665,57.1545227,-7.3080548,,
471122142,57.5030623,-4.2561847,,
472109547,56.8259010,-5.0925413,,
472477459,57.8139420,-4.0486317,,
473110394,56.8229676,-5.0994430,,
473458367,57.4690982,-4.1969206,,
474364995,57.4547036,-4.1783426,,
479504869,56.8457792,-5.0975414,,
482366777,56.3910474,-4.6177424,,
491639548,55.5633570,-3.6199708,,
492731628,57.5651371,-4.0379160,,
492750830,57.5660541,-4.0321328,,
492833631,57.4877829,-4.1483661,,
492833680,57.4859257,-4.1477733,,
496009234,55.9164721,-3.2891925,,
496034114,55.9143268,-3.2887376,,
496402181,55.9268944,-3.2370250,,
498851021,56.2110391,-2.7361558,,
500611510,56.0210505,-3.8245282,,
500824943,57.4779750,-4.4656010,,
502175771,54.7152220,-1.5294580,,
505215106,55.9287327,-3.2398909,,
508702744,55.0349093,-1.5014879,,
508768329,55.0196451,-1.5289529,,
510788811,56.9717608,-2.2158707,,
510788922,56.9728695,-2.2170724,,
511486050,55.9729982,-2.9497192,,
523422741,54.9760801,-3.5259583,,
526856658,55.0828151,-3.5949414,,
529505708,55.9724048,-4.3312814,,
529733448,54.8901427,-2.9228375,,
541142756,55.5962045,-4.4848826,,
543815958,55.9865155,-3.4010545,,
552475466,54.6974950,-4.3618370,,
552477013,54.8361830,-4.0449830,,
552477024,54.9523090,-4.4189780,,
554250164,56.8914434,-4.8450718,,
559465998,55.9809818,-3.2372591,,
560793137,56.1925837,-3.9696738,,
561072991,57.5407938,-4.3431637,,
561086321,57.4785691,-4.1946368,,
561086336,57.4803867,-4.1923138,,
561086338,57.4805374,-4.1921199,,
561086554,57.4779608,-4.1909152,,
561101521,57.4668196,-4.2071177,,
561107982,57.4600060,-4.2137450,,
561132091,57.4511400,-4.2483800,,
561382323,55.5905294,-4.4837997,,
575992546,55.8045114,-4.2603003,,
576771545,54.9067966,-2.9550346,,
599013851,55.7914247,-4.3876983,,
599210984,57.4481031,-4.2144425,,
602537739,56.7178817,-5.2290455,Inchree Play Area,
616426274,55.8786092,-4.3115074,,
618653717,54.8046781,-1.5863217,,
619466309,56.5954464,-3.3284870,,
624347271,55.4812668,-4.6226553,,
625973420,55.9761052,-4.5817600,,
631861441,54.7274287,-1.9584071,,
632559679,55.1323402,-1.6364998,,
639079218,55.5994311,-2.6972814,,
642197431,56.0040379,-4.5866775,,
642197442,56.0031426,-4.5890325,,
642655921,55.6637083,-3.9211463,,
642993252,55.6719972,-3.9223452,,
655294285,54.8998186,-1.4828617,Splash Zone,
661064238,55.2028657,-6.2452795,,
665391311,54.6005999,-1.2215769,,
665432678,55.1616789,-1.6077604,Morpeth Road Estate Play Area,
666072609,54.6212895,-1.2567349,,
668606103,55.5471267,-2.8491575,,
668606406,55.5487363,-2.8490276,,
669640520,54.6822042,-1.2973742,,
676125135,54.7825246,-1.6284145,,
690017812,55.8081251,-4.3852908,Dunterlie Playground,
690020711,55.7966010,-4.3960406,Carnock Crescent Playground,
690020712,55.7952780,-4.3854979,Aurs Dr Playground,
690020713,55.7919140,-4.3806681,Newton Avenue Playground,
690021210,55.7987863,-4.4001811,McDiarmid Park Playground,
690023742,55.7947824,-4.4078170,Lochlibo Cres Playground,
691475154,55.9687383,-3.5981725,,
691475172,55.9703994,-3.5970869,,
691734580,54.8077429,-1.6372132,,
692154591,55.8436072,-3.1953153,,
693619164,54.7259373,-1.5174892,,
693878833,55.6057254,-4.6859196,,
695651277,55.5502075,-2.8305726,,
697094652,55.6238024,-4.4821593,,
698638382,57.5827587,-4.1275808,,
705282500,54.8117280,-1.6296343,,
708152095,55.0656961,-1.5044548,,
708604165,55.9452524,-4.5496346,,
708821661,54.9071360,-5.0327194,Agnew Park,
708852573,56.4126737,-3.4666572,,
710244427,55.9038015,-4.1104495,,
736827434,54.6554375,-3.3621224,,
736827495,54.6565709,-3.3654316,,
745807143,54.9014723,-1.3785353,,
746873996,55.9706562,-3.2477478,,
748503578,55.4606251,-4.6410664,,
751104062,55.5906076,-4.4837772,,
751993741,55.6041085,-4.5015307,,
761255904,54.7292157,-1.8897023,,
773280898,57.5236307,-4.4699543,,
778110659,55.6753441,-5.7424515,,
791675028,54.6965812,-1.6822399,,
793489291,54.7091861,-1.2422555,,
795814785,55.8606563,-5.0884629,,
795814851,55.8003971,-5.0266363,,
795828032,55.8615411,-3.7530313,,
799237940,55.9475652,-3.2673502,,
799442104,55.9449964,-3.2681987,,
820066363,54.6607936,-1.5524351,,
820841871,55.8323872,-4.4672875,,
820859774,55.8291207,-4.4642722,,
824202808,55.6863596,-1.9336197,,
828583614,54.9741219,-1.6671762,,
828744442,54.9691174,-1.6683750,,
833160831,54.9729616,-2.0168594,,
836426816,55.8229348,-4.4324268,,
839192450,54.6844070,-1.2393896,,
842211081,55.5674019,-2.7088681,,
858308499,57.1533689,-2.1346665,,
860034296,54.8072776,-4.9610602,,
860034365,54.6902614,-4.8933717,,
864848123,55.8883047,-4.2254197,,
871118582,55.8720496,-3.0957496,,
882634226,55.9066356,-3.1392592,,
884238540,55.9558611,-2.8039114,,
893202117,54.7223396,-1.5650011,,
905877488,56.3345861,-2.7869067,,
909296913,54.6607361,-1.1890761,,
919158273,55.1707689,-1.5953954,Wansbeck Riverside Park,
971050558,55.3218157,-4.3955576,,
973558879,56.0383327,-3.4145808,,
976504863,55.8187190,-4.2741476,,
1002847000,54.6407200,-5.5384135,,
1002847005,54.6366499,-5.5296038,,
1069957528,54.9751272,-1.7602623,,
1070737470,54.9739481,-1.7604544,,
1080382238,56.0589669,-3.4665515,,
1094598894,55.9578856,-3.2692427,Playground,
1100692803,57.0090635,-5.8205671,,
1121599105,58.4998877,-6.2620049,Eoropie Dune play park,
1130257160,57.4727337,-4.2672846,,
1144415900,54.7563407,-1.3270017,,
1145879257,54.7694416,-1.3232359,,
1149020283,54.7605225,-1.3525248,,
1150784611,57.4492191,-2.7809898,,
1165956160,57.5159478,-4.4677302,,
1177594487,56.5929086,-3.3365194,,
1210992683,54.8632880,-1.7038556,,
